den;hodina;systemova_odchylka_mwh;Součet abs. hodnot odchylek (MWh);Kladné odchylky (MWh);Záporné odchylky (MWh);Zaokrouhlení odchylek (MWh);Náklady na RE (Kč);Náklady na odchylky (Kč);"Zúčtovací cena odchylky
(Kč/MWh)";Zúčtovací cena protiodchylky (Kč/MWh);Cena dle ochranné komponenty RE (Kč/MWh);Cena dle komponenty RE (Kč/MWh);"Cena dle komponenty VDT 
(Kč/MWh)";"Cena dle komponenty SO 
(Kč/MWh)";"Cena neuskutečněné aktivace 
(Kč/MWh)"
30.03.2023;1;7,525;159,767;83,646;-76,121;-0,076;41720,92;-189866,32;0;2494,27;1771,09;0;2046,57;733,16;2802,5
30.03.2023;2;-84,071;204,253;60,091;-144,162;-0,104;484841,01;-524074,48;5485,59;4438,92;5213,44;5465,5;2382,45;5485,59;2802,5
30.03.2023;3;42,48;226,004;134,242;-91,762;-0,062;-125919,02;-279729,11;0;3048,42;3021,76;0;1929,98;1901,82;2802,5
30.03.2023;4;23,504;136,148;79,826;-56,322;-0,091;-2360,21;-60943,22;0;1082,05;793,01;0;1845,52;518,93;2802,5
30.03.2023;5;34,931;172,761;103,846;-68,915;-0,087;-66204,41;-147230,69;0;2136,41;2055,3;0;1853,34;1635,54;2802,5
30.03.2023;6;-19,245;108,011;44,383;-63,628;-0,087;99841,9;-152512,16;4594,74;3150,8;3766,95;4488,9;2461,3;4594,74;2802,5
30.03.2023;7;-96,884;131,306;17,211;-114,095;-0,084;1306428,38;-1306428,25;13090,43;10872,37;13090,43;32970;3119,48;7411,16;2802,5
30.03.2023;8;-23,808;126,836;51,514;-75,322;-0,103;840584,17;-840584,11;22501,21;16582,91;22501,21;32970;3426,28;4049,24;2802,5
30.03.2023;9;83,898;146,582;115,24;-31,342;-0,073;-228985,83;-87496,52;0;2791,67;2746,28;0;2826,19;2143,35;2802,5
30.03.2023;10;-43,12;160,872;58,876;-101,996;-0,069;392539,2;-830515,4;11765,6;6276,39;7471,54;11765,6;3007,94;7214,76;2802,5
30.03.2023;11;13,683;195,211;104,447;-90,764;-0,081;-63747,65;-233698,02;-308,7;2219,55;2539,11;-308,7;2315,92;1030,7;2802,5
30.03.2023;12;-20,316;207,856;93,77;-114,086;-0,093;124127,25;-146730;4180,4;3521,33;3982,27;4180,4;2579,2;3949,63;2802,5
30.03.2023;13;-79,729;310,363;115,317;-195,046;-0,105;213100,79;-499561,57;4130,9;2654,89;2662,21;4130,9;2632;3702,3;2802,5
30.03.2023;14;-194,476;456,3;130,912;-325,388;-0,086;893470,12;-2073122,46;8206,2;4560,9;4580,82;8206,2;2147,83;6742,11;2802,5
30.03.2023;15;-131,999;376,665;122,333;-254,332;-0,075;390782,15;-645436,7;3891,39;2814,19;2890,12;3165,4;2232,64;3891,39;2802,5
30.03.2023;16;-80,963;261,389;90,213;-171,176;-0,078;171738,64;-280306,74;2715,99;2046,33;2081,74;2707,8;2505,49;2715,99;2802,5
30.03.2023;17;-39,178;164,652;62,737;-101,915;-0,078;138910;-330303,66;4946,17;2770,06;3068,19;4730,7;2364,75;4946,17;2802,5
30.03.2023;18;34,041;203,603;118,822;-84,781;-0,066;-24263,76;-155316,32;-640,1;934,86;871,23;-640,1;2356,96;-526,84;2802,5
30.03.2023;19;31,686;120,198;75,942;-44,256;-0,076;-85300,67;-108928,62;0;2461,33;2557,6;0;2582,1;2485,49;2802,5
30.03.2023;20;-23,877;125,895;51,009;-74,886;-0,071;97696,89;-185421,81;4428,92;2866,99;3257,47;4297,6;3079,22;4428,92;2802,5
30.03.2023;21;-16,959;107,283;45,162;-62,121;-0,057;62528,13;-139140,94;4238,5;2749,19;3005,21;4238,5;3041,15;3095,47;2802,5
30.03.2023;22;30,888;101,126;66,007;-35,119;-0,085;267465,59;-11288,57;-84,1;163,37;-3965,15;-84,1;2320,75;-31,3;2802,5
30.03.2023;23;42,791;91,455;67,123;-24,332;-0,065;-126475,22;-76611,73;0;3148,6;3025,59;0;2177,16;28,93;2802,5
30.03.2023;24;29,966;125,922;77,944;-47,978;-0,133;-26895,4;-100347,9;0;2091,54;1632,49;0;1803,99;1553,31;2802,5
31.03.2023;1;91,398;195,922;143,66;-52,262;-0,094;248015,8;-51717,42;0;989,58;-1366,4;0;1318,31;28,7;2842,3
31.03.2023;2;20,293;153,797;87,045;-66,752;-0,085;140910,25;-86178,16;0;1291,02;-628,77;0;1765,55;420,67;2842,3
31.03.2023;3;-10,091;177,027;83,468;-93,559;-0,09;42446,87;-61968,61;3617,5;3312,42;3408,84;3612,5;1955,78;3617,5;2842,3
31.03.2023;4;-9,599;170,741;80,571;-90,17;-0,082;35087,28;-79887,19;4048,3;3539,09;3551,46;4048,3;1665;4043,49;2842,3
31.03.2023;5;16,387;158,301;87,344;-70,957;-0,1;1693,65;-267671,09;0;3772,3;3045,17;0;1398,08;960,44;2842,3
31.03.2023;6;-4,505;97,543;46,519;-51,024;-0,104;194465,4;-111665,76;5623;3767,11;7245,75;5623;2290,08;5250,57;2842,3
31.03.2023;7;9,016;119,518;64,267;-55,251;-0,05;535434,32;-54278,58;-1865,15;-1187,11;-9351,97;-1833,6;2540,36;-1865,15;2760,1
31.03.2023;8;46,373;96,277;71,325;-24,952;-0,063;421984,54;-235407,94;-2777;1496,41;-5392,86;-2614,7;3046,45;-2777;2760,1
31.03.2023;9;147,231;243,123;195,177;-47,946;-0,086;-298149,89;-204456,45;-551,2;2020,5;2023,93;-35,9;3192,91;-551,2;2760,1
31.03.2023;10;91,632;200,014;145,823;-54,191;-0,082;44482,23;-195596,5;-1415,11;-198,54;-378,82;-1094,4;2876,02;-1415,11;2760,1
31.03.2023;11;-128,705;296,761;84,028;-212,733;-0,09;435439,28;-706250,08;4412,1;2765,14;3139,09;4412,1;3242,92;3847,97;2760,1
31.03.2023;12;-74,822;223,182;74,18;-149,002;-0,091;270872,96;-394007,13;4022,22;2767,75;3195,82;3610,7;3213,68;4022,22;2760,1
31.03.2023;13;-53,949;185,953;66,002;-119,951;-0,077;212515,65;-259259,59;4073,71;3475,44;3684,01;3884,5;2621,71;4073,71;2760,1
31.03.2023;14;90,008;202,33;146,169;-56,161;-0,068;2556330,36;-2556330,15;-27637,89;-26414,64;-27637,89;-39167,5;1926,29;-39482,52;2760,1
31.03.2023;15;141,701;279,121;210,411;-68,71;-0,08;-40406,23;-2480846,89;-11688,45;312,45;294,06;-11192,5;1910,14;-11688,45;2760,1
31.03.2023;16;90,286;252,6;171,443;-81,157;-0,074;36735,13;-1125755,04;-6700,8;-284,02;-348,71;-6384,8;1682,92;-6700,8;2760,1
31.03.2023;17;-74,62;219,756;72,568;-147,188;-0,07;266138,07;-339930,9;3910,91;3248,1;3409,55;3500,5;2812,21;3910,91;2760,1
31.03.2023;18;-94,796;192,864;49,034;-143,83;-0,077;300291,52;-392067,1;3689,97;2827,86;3051,88;3168,6;2911,95;3689,97;2760,1
31.03.2023;19;28,895;227,571;128,233;-99,338;-0,077;-28441,75;-166146,77;0;1672,54;1517,46;0;2734,27;187,36;2760,1
31.03.2023;20;42,364;163,94;103,152;-60,788;-0,067;10778,32;-46477,61;109,92;951,11;456;258,2;2846,63;109,92;2842,3
31.03.2023;21;-22,241;122,487;50,123;-72,364;-0,061;149298,43;-170666,9;4558,22;3175,87;4262,92;4435,9;3229,73;4558,22;2842,3
31.03.2023;22;-49,436;134,122;42,343;-91,779;-0,062;384677,61;-348267,8;5826;4403,01;6222,71;5826;2955,44;4996,19;2842,3
31.03.2023;23;-35,499;174,725;69,613;-105,112;-0,085;140310,27;-157174,31;3691,24;3315,75;3530,8;3496;2676,07;3691,24;2760,1
31.03.2023;24;9,013;200,307;104,66;-95,647;-0,079;985355,87;-985355,35;-8125,48;1410,84;-8125,48;-24574,1;1858,71;-24605,64;2760,1
01.04.2023;1;-4,151;130,933;63,391;-67,542;-0,115;61875,52;-61448,72;4133,63;3434,95;4139,94;4110,8;2269,83;4133,63;2736,6
01.04.2023;2;-45,922;102,55;28,314;-74,236;-0,113;185354,71;-211140,27;4239,7;3658,9;3892,35;4239,7;1898,86;4116,87;2736,6
01.04.2023;3;-12,588;109,998;48,705;-61,293;-0,078;85884,09;-90550,21;3879,4;3022,89;3803,27;3879,4;1394,68;3849,53;2736,6
01.04.2023;4;17,432;96,6;57,016;-39,584;-0,088;165330,9;-147599,5;-4027,81;-2072,81;-4338,79;-3966,8;738,65;-4027,81;2736,6
01.04.2023;5;0,086;119,348;59,717;-59,631;-0,082;91902,24;-78558,32;-1842,6;-527,85;-2066,05;-1842,3;710,15;-1842,6;2736,6
01.04.2023;6;-24,276;146,096;60,91;-85,186;-0,114;154052,06;-148044,36;2195,01;639,3;2265,53;2061,5;1221,14;2195,01;2736,6
01.04.2023;7;-38,742;129,712;45,485;-84,227;-0,118;230888,74;-128758,05;2562,28;1913,93;3774,84;2395;1021,31;2562,28;2736,6
01.04.2023;8;-21,442;118,682;48,62;-70,062;-0,069;121690,77;-181349,02;3465,93;1264,52;2614,42;3348;1514,44;3465,93;2736,6
01.04.2023;9;53,845;164,007;108,926;-55,081;-0,066;264740,06;-213536,16;-3226,15;-2503,14;-3696,22;-3037,7;1288,81;-3226,15;2736,6
01.04.2023;10;143,547;227,793;185,67;-42,123;-0,091;316729,91;-544014,87;-3332,01;-1771,94;-2107,87;-2829,6;1278,48;-3332,01;2736,6
01.04.2023;11;-21,39;214,776;96,693;-118,083;-0,07;151894,86;-192442,98;1653,94;29,57;1310,55;1536,3;1592,69;1653,94;2736,6
01.04.2023;12;-156,08;224,886;34,403;-190,483;-0,083;310937,37;-536431,2;3066,54;1386,29;1882,73;2722,5;1540,18;3066,54;2736,6
01.04.2023;13;-130,229;188,643;29,207;-159,436;-0,052;404048,97;-546006,47;3920,05;2704,51;3029,67;3810,6;1604,96;3920,05;2736,6
01.04.2023;14;4,867;146,577;75,722;-70,855;-0,093;149773,56;-50379,31;-499,2;177,53;-1811,82;-499,2;613,42;-136,83;2736,6
01.04.2023;15;151,763;208,271;180,017;-28,254;-0,057;230712,44;-599591,03;-3568,67;-1515,9;-1519,53;-3037,5;619,18;-3568,67;2736,6
01.04.2023;16;136,514;205,594;171,054;-34,54;-0,06;154580,76;-1181569,39;-7047;-690,45;-1043,11;-7047;659,77;-2574,09;2736,6
01.04.2023;17;108,872;216,034;162,453;-53,581;-0,068;265041,7;-1671436,09;-10711,4;-1281,48;-2054,16;-10711,4;802,21;-1490,25;2736,6
01.04.2023;18;188,82;276,068;232,444;-43,624;-0,095;-302035,8;-2563800,48;-10711,4;1696,31;1617,74;-10711,4;1560,86;513,43;2736,6
01.04.2023;19;80,206;242,842;161,524;-81,318;-0,063;34502,42;-96009,6;-720,42;-250,32;-339,62;-475,4;1889,08;-720,42;2736,6
01.04.2023;20;-7,068;190,874;91,903;-98,971;-0,06;199270,85;-187143,36;3914,77;2179,53;4037,3;3875,9;2592,09;3914,77;2736,6
01.04.2023;21;-51,464;149,53;49,033;-100,497;-0,087;301726,21;-247243,94;4051,3;3261,06;4593,42;4051,3;2532,5;3655,05;2736,6
01.04.2023;22;63,916;98,356;81,136;-17,22;-0,077;152139,97;-117419,81;-1547,6;-473,07;-1975,52;-1323,9;1905,18;-1547,6;2736,6
01.04.2023;23;34,312;78,976;56,644;-22,332;-0,083;132079,52;-133204,81;-2859,69;-1288,71;-2839,82;-2739,6;1700,61;-2859,69;2736,6
01.04.2023;24;-15,863;145,659;64,898;-80,761;-0,122;171742,3;-312183,92;4259,54;490,32;2520,56;4172,3;2008,56;4259,54;2736,6
02.04.2023;1;84,499;107,227;95,863;-11,364;-0,111;-56525,61;-58065,33;-519,6;726,41;675,76;-519,6;1441,01;-238,14;2842,3
02.04.2023;2;107,077;129,859;118,468;-11,391;-0,127;130928,33;-236887,05;-2134,86;-1406,86;-1240,45;-1760,1;1252,65;-2134,86;2842,3
02.04.2023;3;55,47;93,134;74,302;-18,832;-0,117;9847,33;-90042,75;-1323,2;-439,34;-243,88;-1323,2;1262,19;-1308,74;2842,3
02.04.2023;4;53,104;104,61;78,857;-25,753;-0,108;-58739,08;-67507,55;-493,1;1111,45;1107,85;-493,1;1314,13;-398,46;2842,3
02.04.2023;5;9,776;142,328;76,052;-66,276;-0,096;-7706,33;-50168,78;-315,5;394,93;445,49;-315,5;1142,48;2302,08;2842,3
02.04.2023;6;24,789;75,883;50,336;-25,547;-0,102;-14101,67;-31066,75;-196,4;829,09;700,93;-196,4;1249,68;295,93;2842,3
02.04.2023;7;15,018;86,058;50,538;-35,52;-0,09;-7097,55;-30896,1;-426,8;262,57;324,98;-426,8;1428,56;141,93;2842,3
02.04.2023;8;54,652;148,004;101,328;-46,676;-0,083;49627,09;-78005,49;-818,48;-105,61;-538,41;-627,2;1625,43;-818,48;2842,3
02.04.2023;9;62,687;187,213;124,95;-62,263;-0,077;-71318,96;-70903,23;0;1138,77;1138,23;0;1640,9;165,39;2842,3
02.04.2023;10;80,204;220,93;150,567;-70,363;-0,085;-21759,11;-79031,44;-425,61;212,45;243,79;-295,3;1436,49;-425,61;2842,3
02.04.2023;11;-116,459;221,583;52,562;-169,021;-0,043;249363,9;-377250,34;2873,52;2062,99;2116,88;2233;1696,44;2873,52;2842,3
02.04.2023;12;-235,715;340,593;52,439;-288,154;-0,05;573565,69;-1066798,13;4143,43;2424,68;2431,73;2847;1976,22;4143,43;2842,3
02.04.2023;13;-172,266;339,956;83,845;-256,111;-0,067;864785,55;-3078998,91;13651,76;4977,84;5006,23;12704,3;1975,79;13651,76;2842,3
02.04.2023;14;-207,274;355,304;74,015;-281,289;-0,043;471740,86;-914634,69;3847,2;2263,6;2272,68;3319,6;1193,16;3847,2;2842,3
02.04.2023;15;-301,067;401,551;50,242;-351,309;-0,054;1192223,98;-2135902,17;6644,46;3948,02;3958,28;5279,4;1245,8;6644,46;2842,3
02.04.2023;16;-259,145;394,025;67,44;-326,585;-0,059;633873,44;-1418476,54;4847,59;2441,78;2445,14;3737,5;1418,99;4847,59;2842,3
02.04.2023;17;-192,702;404,39;105,844;-298,546;-0,071;1985881,71;-1985878,84;10293,29;10271,17;10293,29;42713,8;1782,05;28361,86;2842,3
02.04.2023;18;-215,033;399,389;92,178;-307,211;-0,043;1234607,69;-2241073,27;8999,48;5681,03;5723,34;7816,8;2461,96;8999,48;2842,3
02.04.2023;19;-91,498;372,18;140,341;-231,839;-0,074;398538,64;-511975,1;4258,13;3386,22;3768,84;3754,9;2862,17;4258,13;2842,3
02.04.2023;20;-40,382;298,232;128,925;-169,307;-0,035;298203,78;-565923,57;6877,5;4642,12;5296,23;6655,4;3446,47;6877,5;2842,3
02.04.2023;21;-63,743;262,035;99,146;-162,889;-0,064;352625,64;-374429,96;4979,28;4404,01;4845,42;4628,7;3377,59;4979,28;2842,3
02.04.2023;22;-19,456;232,63;106,587;-126,043;-0,061;112587,43;-152799,08;4206,9;3541,25;3887,86;4099,9;3415,33;4206,9;2842,3
02.04.2023;23;-17,285;186,941;84,828;-102,113;-0,086;136305,34;-159121,78;3422,5;2244,07;3199,05;3422,5;2998,39;2508,16;2842,3
02.04.2023;24;-52,282;169,068;58,393;-110,675;-0,106;413247,1;-677756,04;8759,4;4995,3;6369,43;8759,4;3204,58;6185,65;2842,3
03.04.2023;1;8,035;128,721;68,378;-60,343;-0,105;36655,44;-122802,56;-5,9;2028,39;1253,96;-5,9;2031,49;781,77;2836,2
03.04.2023;2;-82,317;160,709;39,196;-121,513;-0,119;311263,88;-379469,62;4218,64;3397,03;3657,33;3765,9;2656,53;4218,64;2836,2
03.04.2023;3;-61,161;185,787;62,313;-123,474;-0,124;278492,54;-312661,37;4648,88;4194,22;4372,15;4389,6;2826,42;4648,88;2836,2
03.04.2023;4;-63,672;172,294;54,311;-117,983;-0,116;61729,04;-337711,05;3365,8;1093,63;1026,63;3365,8;2748,64;1937,29;2836,2
03.04.2023;5;-139,659;261,417;60,879;-200,538;-0,09;368479,73;-722852,72;4400,82;2622,89;2633,7;4197,6;2747,94;4400,82;2836,2
03.04.2023;6;-107,604;288,13;90,263;-197,867;-0,071;384996,7;-612062,17;4570,8;3238,85;3423,23;4570,8;3058,04;4405,02;2836,2
03.04.2023;7;-114,785;322,731;103,973;-218,758;-0,076;574294,32;-790416,16;5796,11;4592,82;4808,16;5684,2;3613,36;5796,11;2836,2
03.04.2023;8;-29,495;211,587;91,046;-120,541;-0,062;298673,53;-623692,88;9554,12;5798,94;6857,78;9391,9;4425,08;9554,12;2836,2
03.04.2023;9;118,001;203,075;160,538;-42,537;-0,067;-195798,7;-103528,67;-198,3;1685,45;1666,22;-198,3;3726,56;901,29;2836,2
03.04.2023;10;170,191;354,403;262,297;-92,106;-0,113;-68590,46;-205466,24;-496,9;815,7;547,93;-496,9;3196,05;-289,06;2449,5
03.04.2023;11;-41,304;408,05;183,373;-224,677;-0,098;110920,22;-280345,8;3104,6;2275,07;2350,51;3104,6;2702,94;2992,17;2449,5
03.04.2023;12;-135,16;339,33;102,085;-237,245;-0,08;629434,66;-861497,7;5428;4175,62;4449,84;5428;2887,96;5424,78;2449,5
03.04.2023;13;-21,538;293,836;136,149;-157,687;-0,087;125754,43;-424224,49;6383,25;4277,16;4490,44;6264,8;2560,44;6383,25;2449,5
03.04.2023;14;-8,086;302,34;147,127;-155,213;-0,088;208647,65;-296937,7;8029,77;6452,84;7460,93;7987,2;2599,32;8029,77;2449,5
03.04.2023;15;-31,755;220,959;94,602;-126,357;-0,08;77115,47;-363270,63;4461,35;2118,9;2196,69;4286,7;2456,17;4461,35;2449,5
03.04.2023;16;-81,816;258,546;88,365;-170,181;-0,075;171205,47;-415604,86;3511,6;2059,67;2075,48;3511,6;2435,76;2802,18;2449,5
03.04.2023;17;-59,259;217,539;79,14;-138,399;-0,105;215466,43;-364987,2;4329,6;2959,63;3249,23;4329,6;2679,67;3857,42;2449,5
03.04.2023;18;52,993;182,709;117,851;-64,858;-0,088;-14427,21;-186581,72;-1617,8;-62,87;87,81;-1617,8;2479,85;-892,87;2449,5
03.04.2023;19;-51,992;219,258;83,633;-135,625;-0,057;344080,9;-1129314,36;11735,7;5528,2;5945,96;11735,7;3376,4;6253,05;2449,5
03.04.2023;20;11,051;130,009;70,53;-59,479;-0,052;21231,91;-271400,66;-317,1;4186,95;3229,88;-317,1;3474,4;1090,62;2449,5
03.04.2023;21;41,479;186,813;114,146;-72,667;-0,068;18286,28;-152868,13;-440,27;1412,1;738,76;-295,1;3405,85;-440,27;2449,5
03.04.2023;22;9,992;178,314;94,153;-84,161;-0,071;67401,05;-113329,12;427,92;1825,3;915,72;462,9;3038,78;427,92;2449,5
03.04.2023;23;-23,366;158,28;67,457;-90,823;-0,072;92530,56;-100124,46;3289,91;2945,21;3206,29;3161,4;3282,07;3289,91;2449,5
03.04.2023;24;9,439;133,901;71,67;-62,231;-0,098;42826,18;-136446,09;-381,63;1753,06;924,63;-348,6;2406,03;-381,63;2449,5
04.04.2023;1;-0,074;159,654;79,79;-79,864;-0,103;42508,07;-189777,09;5452,8;3079,4;3608,8;5452,4;2910,04;5452,8;2915,8
04.04.2023;2;-34,846;133,44;49,297;-84,143;-0,08;149416,78;-170203,49;4089,65;3527,84;3842,6;3898;2848,35;4089,65;2915,8
04.04.2023;3;-25,024;75,242;25,109;-50,133;-0,076;67612,97;-87649,93;2807,03;2113,78;2407,35;2669,4;2770,05;2807,03;2915,8
04.04.2023;4;3,574;124,168;63,871;-60,297;-0,074;37039,34;-957889,03;-12980,4;2136,39;1436,93;-12967,9;2249,48;-12980,4;2915,8
04.04.2023;5;-56,114;144,29;44,088;-100,202;-0,08;186403,29;-473358,7;6066;3049,96;3202,23;6066;2829,51;4354,22;2915,8
04.04.2023;6;-4,078;150,768;73,345;-77,423;-0,102;522609,71;-235645,98;5590,32;2688,3;9296,76;5567,9;2876,84;5590,32;2915,8
04.04.2023;7;6,003;126,939;66,471;-60,468;-0,091;301826,08;-194707,29;-1346,61;1739,71;-2958,12;-1325,6;3248,73;-1346,61;2915,8
04.04.2023;8;9,135;144,543;76,839;-67,704;-0,069;106009,33;-186772,31;0;2758,66;1051,06;0;4027,78;2325,22;2505,9
04.04.2023;9;-2,155;185,533;91,689;-93,844;-0,069;12590,04;-434165,37;5467,55;860,86;975,25;5455,7;4320,82;5467,55;2505,9
04.04.2023;10;-137,782;256,222;59,22;-197,002;-0,078;198783,01;-607513,72;3516,95;1440,94;1442,19;2699,6;3516,95;3309,2;2505,9
04.04.2023;11;-143,261;267,279;62,009;-205,27;-0,084;811877,25;-3118362,64;16891,73;5628,26;5655,38;16103,8;3030,23;16891,73;2505,9
04.04.2023;12;117,89;284,898;201,394;-83,504;-0,094;5538,52;-402415,65;-1942,91;133,23;27,74;-1530,3;2678,51;-1942,91;2505,9
04.04.2023;13;108,008;340,612;224,31;-116,302;-0,078;1332433,55;-1332432,86;-9871,32;-7582,01;-9871,32;-21258,8;2322,82;-21636,82;2505,9
04.04.2023;14;156,119;346,781;251,45;-95,331;-0,079;386362,07;-1151329,06;-5403,91;-2176,46;-2361,68;-4857,5;2378,66;-5403,91;2505,9
04.04.2023;15;69,565;308,401;188,983;-119,418;-0,073;2014,12;-322807,38;-1699,27;14,02;-1,79;-1697,7;2179,29;-1699,27;2505,9
04.04.2023;16;77,992;355,766;216,879;-138,887;-0,082;6984,02;-189733,15;-562,1;488,35;280,53;-562,1;2295,56;-441,57;2505,9
04.04.2023;17;3,999;224,673;114,336;-110,337;-0,104;317220,33;-318685,25;0;2888,29;12,81;0;2155,8;2582,1;2505,9
04.04.2023;18;-110,807;245,441;67,317;-178,124;-0,111;338115,55;-1646159,02;10398,5;3061,09;3055,05;10398,5;2691,86;4243,53;2505,9
04.04.2023;19;-142,416;231,544;44,564;-186,98;-0,053;658761,92;-1947352,81;11452,4;4353,67;4560,8;11452,4;3477,04;4112,48;2505,9
04.04.2023;20;-30,684;129,962;49,639;-80,323;-0,041;221706,35;-703653,22;11452,4;4356,21;5452,28;11452,4;4375,96;4838,06;2927,5
04.04.2023;21;-109,313;169,923;30,305;-139,618;-0,062;453753,86;-570068,14;4915,9;3836,99;4082,81;4915,9;4230,73;4707,02;2915,8
04.04.2023;22;-93,936;133,576;19,82;-113,756;-0,062;552974,86;-692568,1;6887,1;4585,31;5659,97;6887,1;3876,74;5817,34;2915,8
04.04.2023;23;-143,613;191,711;24,049;-167,662;-0,087;495151,1;-638838,05;4261,47;3145,6;3404,46;3471,6;3612,17;4261,47;2915,8
04.04.2023;24;-68,021;145,377;38,678;-106,699;-0,089;349802,38;-614453,73;7164,2;3877,12;4683,84;7164,2;3287,67;4996,71;2915,8
05.04.2023;1;-69,02;128,142;29,561;-98,581;-0,083;142323,57;-251800,39;3138,11;1947,08;2027,58;2758,5;2908,21;3138,11;2986,7
05.04.2023;2;-72,682;115,964;21,641;-94,323;-0,087;189240,03;-247478,66;3196,75;2497,5;2579,31;2797;2988,9;3196,75;2986,7
05.04.2023;3;-50,141;101,073;25,466;-75,607;-0,095;143279,58;-193834,73;3482,47;2727,73;2813,81;3206,7;3014,11;3482,47;2986,7
05.04.2023;4;-48,63;113,854;32,612;-81,242;-0,085;207319,23;-224067,55;4384,66;4052,22;4178,5;4117,2;2932,89;4384,66;2986,7
05.04.2023;5;-83,963;144,073;30,055;-114,018;-0,078;266389,85;-426387,33;4539,5;3034,35;3136,23;4539,5;3014,77;3784,59;2986,7
05.04.2023;6;-114,971;177,919;31,474;-146,445;-0,075;381775,32;-520549,93;4250,14;3236,38;3302,51;3617,8;3323,22;4250,14;2986,7
05.04.2023;7;-114,361;217,989;51,814;-166,175;-0,049;2936261,56;-2936261,51;24768,42;22766,64;24768,42;45485;4103,3;46113,98;2986,7
05.04.2023;8;-145,54;167,606;11,033;-156,573;-0,052;747983,04;-863390,46;5849,77;4760,77;5112,68;5761,6;5366,25;5849,77;3279,5
05.04.2023;9;95,812;220,96;158,386;-62,574;-0,051;-200621,72;-130653,88;0;2087,99;2091,57;0;4153,19;703,55;3279,5
05.04.2023;10;229,412;418,53;323,971;-94,559;-0,101;-224102,67;-364462,05;-835,54;991,67;981,18;-48,7;2710,39;-835,54;3279,5
05.04.2023;11;45,295;464,757;255,026;-209,731;-0,086;37921,51;-523254,72;-1627,03;516,47;276,04;-1468,5;2181,09;-1627,03;3279,5
05.04.2023;12;-340,461;534,665;97,102;-437,563;-0,082;4070896,46;-4070893,63;11884,65;11630,96;11884,65;20487;2670,6;22328,43;3279,5
05.04.2023;13;-177,142;297,794;60,326;-237,468;-0,094;1370509,7;-1370507,72;6505,19;2888,75;6505,19;20487;3212,03;3880,58;2869,6
05.04.2023;14;-49,48;274,67;112,595;-162,075;-0,1;163445,18;-689530,94;6243,84;2863,71;2997,89;5971,7;2558,99;6243,84;2869,6
05.04.2023;15;-36,447;161,549;62,551;-98,998;-0,079;41559,38;-212212,99;2665,08;825,32;941,27;1673,3;2665,08;1696,85;2869,6
05.04.2023;16;-90,027;118,771;14,372;-104,399;-0,065;234595,59;-423303,95;4381,54;2374,37;2573,97;3886,4;2576,3;4381,54;2869,6
05.04.2023;17;57,573;161,211;109,392;-51,819;-0,074;1296085,91;-503202,24;-4813,9;-451,57;-12061,99;-4612,4;2385,91;-4813,9;2869,6
05.04.2023;18;9,521;166,635;88,078;-78,557;-0,101;268276;-229801,43;-3357,32;-838,94;-3794,14;-3324;2493,52;-3357,32;2869,6
05.04.2023;19;20,788;143,374;82,081;-61,293;-0,059;155138,21;-103866,9;-967,15;399,43;-1591,79;-894,4;3460,51;-967,15;2869,6
05.04.2023;20;21,619;94,975;58,297;-36,678;-0,014;367887,45;-32420,56;-170,8;612,45;-5925,24;-170,8;4364,57;104,93;2869,6
05.04.2023;21;-84,799;133,723;24,462;-109,261;-0,081;4703213,25;-4703212,64;53992,35;48894,02;53992,35;98454,8;4786,58;78530,49;2869,6
05.04.2023;22;-74,729;151,839;38,555;-113,284;-0,054;3137188,96;-3137188,44;37121,9;27704,03;37121,9;46546,2;3991,95;45488,7;2869,6
05.04.2023;23;-61,376;136,256;37,44;-98,816;-0,051;433704,86;-976992,75;12022,66;5636,71;6524,68;11685,1;3806,22;12022,66;2869,6
05.04.2023;24;-69,063;148,743;39,84;-108,903;-0,084;665344,69;-807473,61;9878,94;6736,26;8573,84;9499,1;3493,6;9878,94;2869,6
06.04.2023;1;-111,881;125,689;6,904;-118,785;-0,1;331637,41;-498261,94;4365,44;2938,42;2962,69;3750,1;3494,57;4365,44;2914,6
06.04.2023;2;-94,722;211,288;58,283;-153,005;-0,079;219923,6;-396435,69;3464,27;2292,52;2310,63;2943,3;3130,12;3464,27;2914,6
06.04.2023;3;-149,867;196,757;23,445;-173,312;-0,076;357314,36;-515144,85;3292,86;2369,26;2382,18;2468,6;2649,42;3292,86;2914,6
06.04.2023;4;-126,462;179,774;26,656;-153,118;-0,072;374591,29;-517764,69;3893,6;2941,76;2958,54;3893,6;2913,52;3687,54;2914,6
06.04.2023;5;-87,777;158,227;35,225;-123,002;-0,086;323945,44;-392185,3;4238,67;3667,27;3683,88;3755,9;2873,72;4238,67;2914,6
06.04.2023;6;-74,76;151,126;38,183;-112,943;-0,067;376606,12;-548522,78;6355,4;4433,26;4833,24;6355,4;3086,36;5132,98;2914,6
06.04.2023;7;-57,559;162,473;52,457;-110,016;-0,076;1081202,05;-1081201,76;14286,88;9352,11;14286,88;23410;3722,93;8250,47;2914,6
06.04.2023;8;-15,422;146,552;65,565;-80,987;-0,072;102507,4;-250902,16;5095,72;2467,55;3263,39;5010,9;4351,62;5095,72;2914,6
06.04.2023;9;0,495;179,323;89,909;-89,414;-0,07;48880,19;-176910,96;0;1978,56;1424;0;3366,28;1546,56;2914,6
