den;hodina;systemova_odchylka_mwh;Součet abs. hodnot odchylek (MWh);Kladné odchylky (MWh);Záporné odchylky (MWh);Zaokrouhlení odchylek (MWh);Náklady na RE (Kč);Náklady na odchylky (Kč);"Zúčtovací cena odchylky
(Kč/MWh)";Zúčtovací cena protiodchylky (Kč/MWh);Cena dle ochranné komponenty RE (Kč/MWh);Cena dle komponenty RE (Kč/MWh);"Cena dle komponenty VDT 
(Kč/MWh)";"Cena dle komponenty SO 
(Kč/MWh)";"Cena neuskutečněné aktivace 
(Kč/MWh)"
27.03.2023;24;-85,407;248,297;81,445;-166,852;-0,08;430162,4;-541990,77;5311,9;4227,52;4641,67;5311,9;2234,64;4879,03;2788,9
28.03.2023;1;80,913;213,007;146,96;-66,047;-0,069;-154558,58;-131957,76;-28,2;1935,19;1921,42;-28,2;1668,07;733,2;2449,3
28.03.2023;2;99,078;190,012;144,545;-45,467;-0,101;595967,27;-1884519,54;-14931,27;-6020,21;-6016,72;-14584,5;1988,21;-14931,27;2449,3
28.03.2023;3;66,089;158,571;112,33;-46,241;-0,057;54018,01;-197481,26;-2078,11;-777,51;-800,95;-1846,8;2097,69;-2078,11;2449,3
28.03.2023;4;73,57;183,404;128,487;-54,917;-0,078;-72578,59;-106715,89;-383,39;1046,22;1012,03;-222,2;1933,36;-383,39;2449,3
28.03.2023;5;57,33;143,07;100,2;-42,87;-0,065;-30980,28;-64395,59;-397,55;572,92;554,3;-242,8;2015,02;-397,55;2449,3
28.03.2023;6;-27,878;177,408;74,765;-102,643;-0,072;453916,03;-561660,55;8656;4371,26;7606,29;8656;2663,77;4750,02;2449,3
28.03.2023;7;-109,647;203,505;46,929;-156,576;-0,062;522973,77;-780000,77;6235,5;4183,53;4593,95;6235,5;3456,61;4911,05;2449,3
28.03.2023;8;-112,43;216,156;51,863;-164,293;-0,079;466737,71;-758651,8;5919,06;4122,56;4142,27;5300,7;4146,21;5919,06;2449,3
28.03.2023;9;-87,706;247,198;79,746;-167,452;-0,051;374551,84;-662159,66;5894,58;4074,18;4177,02;5412,2;4268,1;5894,58;2449,3
28.03.2023;10;3,273;365,073;184,173;-180,9;-0,053;429013,03;-336280,61;-9892,9;-8212,96;-10396,4;-9892,9;2602,51;-9756,25;2839,8
28.03.2023;11;33,924;272,718;153,321;-119,397;-0,059;428354,45;-531946,76;-6974,53;-4500,91;-6298,87;-6855,8;1808,93;-6974,53;2839,8
28.03.2023;12;136,779;409,767;273,273;-136,494;-0,059;625301,78;-1342783,16;-6863,82;-3904,3;-4238,3;-6385,1;1532,34;-6863,82;2839,8
28.03.2023;13;77,556;359,066;218,311;-140,755;-0,065;262267,09;-549369,53;-4137,84;-2514,77;-2822,73;-3866,4;1489,63;-4137,84;2839,8
28.03.2023;14;140,575;367,975;254,275;-113,7;-0,069;1199708,62;-1934750,12;-10795,31;-7126,01;-7904,57;-10303,3;1698,03;-10795,31;2839,8
28.03.2023;15;87,769;288,811;188,29;-100,521;-0,09;1144100,84;-1948623,3;-15568,49;-9776,74;-11295,7;-15261,3;1688,47;-15568,49;2839,8
28.03.2023;16;64,619;325,553;195,086;-130,467;-0,07;200470,21;-446756,57;-4066,26;-2655,95;-2803,8;-3840,1;1688,98;-4066,26;2839,8
28.03.2023;17;94,156;332,838;213,497;-119,341;-0,054;181945,83;-502381,41;-3200,34;-1515,67;-1699,44;-2870,8;1686,24;-3200,34;2839,8
28.03.2023;18;-42,43;131,086;44,328;-86,758;-0,043;174475,04;-164017,79;2376,98;952,09;2497,51;2024,1;2376,98;2257,46;2839,8
28.03.2023;19;-79,718;322,876;121,579;-201,297;-0,047;433494,78;-585801,97;4879,94;3261,38;4123,31;4499,7;3313,44;4879,94;2839,8
28.03.2023;20;37,651;273,103;155,377;-117,726;-0,056;2487503,7;-2487503,14;-30125,42;-18630,5;-30125,42;-33307,3;3035,3;-33439,07;2839,8
28.03.2023;21;-39,607;159,625;60,009;-99,616;-0,063;268322,6;-213019,75;4338,5;3652,19;4893,66;4338,5;3673,23;4155,73;2839,8
28.03.2023;22;-2,243;204,675;101,216;-103,459;-0,069;351312,27;-60989,3;3379,24;2851,56;6185,4;3114,6;3379,24;3126,93;2839,8
28.03.2023;23;-7,21;144,634;68,712;-75,922;-0,087;119547,79;-145218,6;4395,65;2743,45;4057,52;4356;3297,43;4395,65;2839,8
28.03.2023;24;-29,187;124,825;47,819;-77,006;-0,072;170771,93;-257760,42;4514,92;1880,33;3385,28;4354,4;2863,62;4514,92;2839,8
29.03.2023;1;27,519;126,311;76,915;-49,396;-0,079;-72301,28;-140079,64;0;2835,85;2761,24;0;2341,25;1941,78;2776,5
29.03.2023;2;36,421;124,629;80,525;-44,104;-0,09;-101997,95;-127199,46;0;2884,08;2846,28;0;2327,69;2511,52;2776,5
29.03.2023;3;10,278;111,928;61,103;-50,825;-0,074;27193,23;-37749,5;-576,17;50,05;-403,4;-540,2;2358,68;-576,17;2776,5
29.03.2023;4;20,173;92,453;56,313;-36,14;-0,083;42117,53;-225372,23;-3758,5;379,63;-504,28;-3687,9;2350,52;-3758,5;2776,5
29.03.2023;5;19,266;123,632;71,449;-52,183;-0,059;-32745,13;-133139,18;0;2551,39;2321,71;0;2377,04;819,86;2776,5
29.03.2023;6;-7,415;168,395;80,49;-87,905;-0,072;136119,63;-61107,63;3470,3;3030,8;4323,63;3470,3;2912,92;3356,58;2776,5
29.03.2023;7;-68,287;248,825;90,269;-158,556;-0,056;526194,8;-437344;5498,57;4813,25;6058,94;5173,8;3332,52;5498,57;2776,5
29.03.2023;8;-35,6;183,638;74,019;-109,619;-0,076;84235,3;-332110,4;4691,3;2460,79;2430,05;4691,3;4056,34;2623,1;2776,5
29.03.2023;9;-3,872;151,968;74,048;-77,92;-0,046;18313,06;-67425,18;4464,69;3787,59;3834,4;4443,4;4097,47;4464,69;2776,5
29.03.2023;10;-72,331;118,361;23,015;-95,346;-0,039;1386257,43;-1386256,83;18149,24;14955,49;18149,24;21319,9;3645,34;21717,72;2776,5
29.03.2023;11;-3,391;158,153;77,381;-80,772;-0,054;207445,48;-103276,53;8822,25;7874,21;10111,91;8803,6;3798,29;8822,25;2776,5
29.03.2023;12;9,861;112,581;61,221;-51,36;-0,063;178957,88;-176945,98;0;3445,21;-32,86;0;3104,1;2683,68;2776,5
29.03.2023;13;-62,75;168,316;52,783;-115,533;-0,041;752324,21;-1067882,82;14682,42;11905,75;11951,09;14337,3;3305,27;14682,42;2776,5
29.03.2023;14;18,454;163,054;90,754;-72,3;-0,072;121911,94;-42395,7;-1187,68;-904,44;-2063,85;-1123,1;2785,75;-1187,68;2776,5
29.03.2023;15;127,994;204,952;166,473;-38,479;-0,063;14066,58;-111339,01;-689,97;-91,54;-105,65;-483,2;2212,11;-689,97;2776,5
29.03.2023;16;31,071;139,761;85,416;-54,345;-0,077;-16735,58;-51152,77;0;941,26;794,79;0;2286,75;50,75;2776,5
29.03.2023;17;1,215;137,743;69,479;-68,264;-0,064;47213,54;-113710,1;-556,25;1099,59;400,82;-552;2439,34;-556,25;2776,5
29.03.2023;18;4,176;167,108;85,642;-81,466;-0,072;18254,42;-191563,22;0;2351,45;2023,64;0;2802,1;1290,28;2776,5
29.03.2023;19;32,994;122,876;77,935;-44,941;-0,058;-64523,25;-103793,03;0;2309,54;2159,7;0;3096,84;1283,22;2776,5
29.03.2023;20;21,628;127,74;74,684;-53,056;-0,056;-2259,88;-110880,67;0;2089,88;1514,92;0;3445,78;1471,4;2776,5
29.03.2023;21;29,516;130,208;79,862;-50,346;-0,068;58855,53;-286882,83;-2929,7;1050,95;-74,43;-2826,4;3144,33;-2929,7;2776,5
29.03.2023;22;65,565;136,459;101,012;-35,447;-0,054;12839,51;-229008,47;-1678,97;1676,09;461,06;-1449,5;2832,34;-1678,97;2776,5
29.03.2023;23;43,29;138,12;90,705;-47,415;-0,06;-76725,16;-93842,81;0;1979,18;1880,46;0;2690,08;1084,78;2776,5
29.03.2023;24;51,922;182,636;117,279;-65,357;-0,095;-97585,39;-144544,19;0;2211,61;2064,56;0;2286,78;938,77;2776,5
30.03.2023;1;7,531;162,773;85,152;-77,621;-0,082;41720,92;-193607,73;0;2494,27;1783,71;0;2046,57;733,14;2802,5
30.03.2023;2;-84,079;198,017;56,969;-141,048;-0,096;484841,01;-520856,31;5485,63;4438,92;5230,28;5465,5;2382,45;5485,63;2802,5
30.03.2023;3;42,523;221,833;132,178;-89,655;-0,105;-125919,02;-273306,09;0;3048,42;3020,35;0;1929,98;1901,66;2802,5
30.03.2023;4;23,512;132,816;78,164;-54,652;-0,099;-2360,21;-59136,19;0;1082,05;786,76;0;1845,52;518,9;2802,5
30.03.2023;5;34,92;178,266;106,593;-71,673;-0,076;-66204,41;-153122,91;0;2136,41;2057,61;0;1853,34;1635,58;2802,5
30.03.2023;6;-19,245;112,065;46,41;-65,655;-0,087;99841,9;-155439,03;4594,74;3150,8;3747,93;4488,9;2461,3;4594,74;2802,5
30.03.2023;7;-96,929;128,159;15,615;-112,544;-0,039;1306428,38;-1306428,2;13116,65;10872,37;13116,65;32970;3119,48;7411,4;2802,5
30.03.2023;8;-23,843;126,545;51,351;-75,194;-0,068;840584,17;-840583,68;22503,56;16582,91;22503,56;32970;3426,28;4049,43;2802,5
30.03.2023;9;83,899;145,877;114,888;-30,989;-0,074;-228985,83;-86511,06;0;2791,67;2746,12;0;2826,19;2143,35;2802,5
30.03.2023;10;-43,096;149,17;53,037;-96,133;-0,093;392539,2;-798181,53;11765,6;6276,39;7546;11765,6;3007,94;7214,62;2802,5
30.03.2023;11;13,672;196,47;105,071;-91,399;-0,07;-63747,65;-235300,06;-308,7;2219,55;2537,44;-308,7;2315,92;1030,74;2802,5
30.03.2023;12;-20,343;208,551;94,104;-114,447;-0,066;124127,25;-147063;4180,4;3521,33;3979,99;4180,4;2579,2;3949,78;2802,5
30.03.2023;13;-79,764;303,242;111,739;-191,503;-0,07;213100,79;-494424,99;4130,9;2654,89;2661,86;4130,9;2632;3702,5;2802,5
30.03.2023;14;-194,478;451,954;128,738;-323,216;-0,084;893470,12;-2065213,99;8206,2;4560,9;4580,93;8206,2;2147,83;6742,12;2802,5
30.03.2023;15;-131,968;375,194;121,613;-253,581;-0,106;390782,15;-644497,37;3891,22;2814,19;2890,69;3165,4;2232,64;3891,22;2802,5
30.03.2023;16;-80,989;259,277;89,144;-170,133;-0,052;171738,64;-279685,3;2716,13;2046,33;2081,64;2707,8;2505,49;2716,13;2802,5
30.03.2023;17;-39,186;160,784;60,799;-99,985;-0,07;138910;-326130,93;4946,22;2770,06;3073,72;4730,7;2364,75;4946,22;2802,5
30.03.2023;18;34,032;195,802;114,917;-80,885;-0,057;-24263,76;-149174,52;-640,1;934,86;869,14;-640,1;2356,96;-526,81;2802,5
30.03.2023;19;31,67;116,724;74,197;-42,527;-0,06;-85300,67;-104672,98;0;2461,33;2560,39;0;2582,1;2485,55;2802,5
30.03.2023;20;-23,912;122,892;49,49;-73,402;-0,036;97696,89;-183218,2;4429,11;2866,99;3264;4297,6;3079,22;4429,11;2802,5
30.03.2023;21;-16,952;105,854;44,451;-61,403;-0,064;62528,13;-138052,37;4238,5;2749,19;3008,52;4238,5;3041,15;3095,43;2802,5
30.03.2023;22;30,848;96,78;63,814;-32,966;-0,045;267465,59;-10752,41;-84,1;163,37;-4106,93;-84,1;2320,75;-31,16;2802,5
30.03.2023;23;42,813;98,599;70,706;-27,893;-0,087;-126475,22;-87823,89;0;3148,6;3030,84;0;2177,16;28,85;2802,5
30.03.2023;24;29,916;127,994;78,955;-49,039;-0,083;-26895,4;-102567,03;0;2091,54;1639,69;0;1803,99;1553,49;2802,5
31.03.2023;1;91,375;202,055;146,715;-55,34;-0,071;248015,8;-54763,35;0;989,58;-1317,19;0;1318,31;28,78;2842,3
31.03.2023;2;20,294;168,524;94,409;-74,115;-0,086;140910,25;-95683,94;0;1291,02;-479,04;0;1765,55;420,67;2842,3
31.03.2023;3;-10,109;189,045;89,468;-99,577;-0,072;42446,87;-63873,16;3617,59;3312,42;3402,41;3612,5;1955,78;3617,59;2842,3
31.03.2023;4;-9,572;180,932;85,68;-95,252;-0,109;35087,28;-82379,44;4048,3;3539,09;3551,8;4048,3;1665;4043,34;2842,3
31.03.2023;5;16,365;156,141;86,253;-69,888;-0,078;1693,65;-263638,5;0;3772,3;3036,93;0;1398,08;960,52;2842,3
31.03.2023;6;-4,555;100,071;47,758;-52,313;-0,054;194465,4;-114246,36;5623;3767,11;7156,44;5623;2290,08;5250,85;2842,3
31.03.2023;7;9,014;107,176;58,095;-49,081;-0,048;535434,32;-50090,76;-1865,14;-1187,11;-10219,44;-1833,6;2540,36;-1865,14;2760,1
31.03.2023;8;46,389;90,685;68,537;-22,148;-0,079;421984,54;-223473,84;-2777,06;1496,41;-5673,46;-2614,7;3046,45;-2777,06;2760,1
31.03.2023;9;147,206;243,258;195,232;-48,026;-0,061;-298149,89;-204632,79;-551,12;2020,5;2024,18;-35,9;3192,91;-551,12;2760,1
31.03.2023;10;91,633;211,971;151,802;-60,169;-0,083;44482,23;-202870,57;-1415,11;-198,54;-371,72;-1094,4;2876,02;-1415,11;2760,1
31.03.2023;11;-128,726;290,346;80,81;-209,536;-0,069;435439,28;-701042,82;4412,1;2765,14;3144,52;4412,1;3242,92;3848,09;2760,1
31.03.2023;12;-74,833;212,175;68,671;-143,504;-0,08;270872,96;-387149,1;4022,28;2767,75;3212,01;3610,7;3213,68;4022,28;2760,1
31.03.2023;13;-53,978;195,81;70,916;-124,894;-0,048;212515,65;-262337,61;4073,87;3475,44;3674,95;3884,5;2621,71;4073,87;2760,1
31.03.2023;14;90,023;207,645;148,834;-58,811;-0,083;2556330,36;-2556329,47;-27613,32;-26414,64;-27613,32;-39167,5;1926,29;-39482,58;2760,1
31.03.2023;15;141,681;283,471;212,576;-70,895;-0,06;-40406,23;-2506820,2;-11688,38;312,45;294,28;-11192,5;1910,14;-11688,38;2760,1
31.03.2023;16;90,293;239,543;164,918;-74,625;-0,081;36735,13;-1083890,84;-6700,82;-284,02;-351,26;-6384,8;1682,92;-6700,82;2760,1
31.03.2023;17;-74,621;225,861;75,62;-150,241;-0,069;266138,07;-341957,7;3910,91;3248,1;3406,25;3500,5;2812,21;3910,91;2760,1
31.03.2023;18;-94,78;200,686;52,953;-147,733;-0,093;300291,52;-395374,84;3689,89;2827,86;3046,27;3168,6;2911,95;3689,89;2760,1
31.03.2023;19;28,881;237,327;133,104;-104,223;-0,063;-28441,75;-174317,13;0;1672,54;1523,31;0;2734,27;187,41;2760,1
31.03.2023;20;42,354;163,266;102,81;-60,456;-0,057;10778,32;-46195,32;109,96;951,11;454,44;258,2;2846,63;109,96;2842,3
31.03.2023;21;-22,248;128,106;52,929;-75,177;-0,054;149298,43;-174580,69;4558,26;3175,87;4221,95;4435,9;3229,73;4558,26;2842,3
31.03.2023;22;-49,44;111,568;31,064;-80,504;-0,058;384677,61;-332241,2;5826;4403,01;6477,35;5826;2955,44;4996,22;2842,3
31.03.2023;23;-35,498;145,562;55,032;-90,53;-0,086;140310,27;-151694,7;3691,23;3315,75;3565,47;3496;2676,07;3691,23;2760,1
31.03.2023;24;9,018;170,986;90,002;-80,984;-0,084;985355,87;-985355,12;-9678,67;1410,84;-9678,67;-24574,1;1858,71;-24605,66;2760,1
01.04.2023;1;-4,179;118,683;57,252;-61,431;-0,087;61875,52;-57284,48;4133,78;3434,95;4208,51;4110,8;2269,83;4133,78;2736,6
01.04.2023;2;-45,967;90,047;22,04;-68,007;-0,068;185354,71;-207687,12;4239,7;3658,9;3911,31;4239,7;1898,86;4117,11;2736,6
01.04.2023;3;-12,575;112,849;50,137;-62,712;-0,091;85884,09;-91726,3;3879,4;3022,89;3786,24;3879,4;1394,68;3849,46;2736,6
01.04.2023;4;17,43;88,614;53,022;-35,592;-0,086;165330,9;-139786,56;-4027,8;-2072,81;-4509,56;-3966,8;738,65;-4027,8;2736,6
01.04.2023;5;0,065;114,905;57,485;-57,42;-0,061;91902,24;-75608,12;-1842,52;-527,85;-2125,96;-1842,3;710,15;-1842,52;2736,6
01.04.2023;6;-24,302;134,132;54,915;-79,217;-0,088;154052,06;-138786,83;2195,16;639,3;2387,86;2061,5;1221,14;2195,16;2736,6
01.04.2023;7;-38,769;116,635;38,933;-77,702;-0,091;230888,74;-124590,12;2562,42;1913,93;3930,44;2395;1021,31;2562,42;2736,6
01.04.2023;8;-21,455;115,705;47,125;-68,58;-0,056;121690,77;-178107,78;3466;1264,52;2643,35;3348;1514,44;3466;2736,6
01.04.2023;9;53,841;167,763;110,802;-56,961;-0,062;264740,06;-214881,41;-3226,14;-2503,14;-3676,11;-3037,7;1288,81;-3226,14;2736,6
01.04.2023;10;143,525;228,943;186,234;-42,709;-0,069;316729,91;-544840,87;-3331,93;-1771,94;-2107,06;-2829,6;1278,48;-3331,93;2736,6
01.04.2023;11;-21,4;204,606;91,603;-113,003;-0,06;151894,86;-184198,26;1654;29,57;1368,13;1536,3;1592,69;1654;2736,6
01.04.2023;12;-156,1;220,81;32,355;-188,455;-0,063;310937,37;-533072,11;3066,65;1386,29;1887,93;2722,5;1540,18;3066,65;2736,6
01.04.2023;13;-130,221;184,541;27,16;-157,381;-0,06;404048,97;-543480,6;3920,01;2704,51;3034,06;3810,6;1604,96;3920,01;2736,6
01.04.2023;14;4,833;141,161;72,997;-68,164;-0,059;149773,56;-48541,25;-499,2;177,53;-1886;-499,2;613,42;-136,71;2736,6
01.04.2023;15;151,778;204,784;178,281;-26,503;-0,072;230712,44;-596059,08;-3568,72;-1515,9;-1519,44;-3037,5;619,18;-3568,72;2736,6
01.04.2023;16;136,516;201,33;168,923;-32,407;-0,062;154580,76;-1168024,97;-7047;-690,45;-1047,55;-7047;659,77;-2574,1;2736,6
01.04.2023;17;108,874;201,602;155,238;-46,364;-0,07;265041,7;-1603401,78;-10711,4;-1281,48;-2090,05;-10711,4;802,21;-1490,25;2736,6
01.04.2023;18;188,797;261,525;225,161;-36,364;-0,072;-302035,8;-2473474,15;-10711,4;1696,31;1615,37;-10711,4;1560,86;513,51;2736,6
01.04.2023;19;80,204;230,576;155,39;-75,186;-0,061;34502,42;-93123,95;-720,41;-250,32;-343,15;-475,4;1889,08;-720,41;2736,6
01.04.2023;20;-7,047;181,187;87,07;-94,117;-0,081;199270,85;-178663,44;3914,65;2179,53;4133,6;3875,9;2592,09;3914,65;2736,6
01.04.2023;21;-51,46;144,376;46,458;-97,918;-0,091;301726,21;-245192,87;4051,3;3261,06;4628,65;4051,3;2532,5;3655,03;2736,6
01.04.2023;22;63,92;95,708;79,814;-15,894;-0,081;152139,97;-116002,77;-1547,62;-473,07;-2000,38;-1323,9;1905,18;-1547,62;2736,6
01.04.2023;23;34,31;96,594;65,452;-31,142;-0,081;132079,52;-147038,77;-2859,68;-1288,71;-2631,12;-2739,6;1700,61;-2859,68;2736,6
01.04.2023;24;-15,905;125,683;54,889;-70,794;-0,08;171742,3;-274652,98;4259,77;490,32;2806,1;4172,3;2008,56;4259,77;2736,6
02.04.2023;1;84,483;107,377;95,93;-11,447;-0,095;-56525,61;-58160,44;-519,6;726,41;675,91;-519,6;1441,01;-238,09;2842,3
02.04.2023;2;107,076;128,2;117,638;-10,562;-0,126;130928,33;-236281,41;-2134,86;-1406,86;-1239,28;-1760,1;1252,65;-2134,86;2842,3
02.04.2023;3;55,463;92,349;73,906;-18,443;-0,11;9847,33;-89689,67;-1323,2;-439,34;-242,87;-1323,2;1262,19;-1308,72;2842,3
02.04.2023;4;53,096;108,776;80,936;-27,84;-0,1;-58739,08;-70852,3;-493,1;1111,45;1108,05;-493,1;1314,13;-398,43;2842,3
02.04.2023;5;9,791;142,291;76,041;-66,25;-0,111;-7706,33;-50155,04;-315,5;394,93;445,42;-315,5;1142,48;2302,03;2842,3
02.04.2023;6;24,781;74,297;49,539;-24,758;-0,094;-14101,67;-30256,06;-196,4;829,09;699,01;-196,4;1249,68;295,96;2842,3
02.04.2023;7;15,004;83,482;49,243;-34,239;-0,076;-7097,55;-30007,04;-426,8;262,57;326,69;-426,8;1428,56;141,98;2842,3
02.04.2023;8;54,639;148,687;101,663;-47,024;-0,07;49627,09;-78237,84;-818,43;-105,61;-537;-627,2;1625,43;-818,43;2842,3
02.04.2023;9;62,672;190,406;126,539;-63,867;-0,062;-71318,96;-72729,82;0;1138,77;1138,37;0;1640,9;165,44;2842,3
02.04.2023;10;80,17;221,984;151,077;-70,907;-0,051;-21759,11;-79345,94;-425,49;212,45;243,73;-295,3;1436,49;-425,49;2842,3
02.04.2023;11;-116,449;226,109;54,83;-171,279;-0,053;249363,9;-379049,61;2873,46;2062,99;2116,29;2233;1696,44;2873,46;2842,3
02.04.2023;12;-235,681;338,703;51,511;-287,192;-0,084;573565,69;-1065007,69;4143,24;2424,68;2432,04;2847;1976,22;4143,24;2842,3
02.04.2023;13;-172,277;337,957;82,84;-255,117;-0,056;864785,55;-3070447,1;13651,82;4977,84;5006,13;12704,3;1975,79;13651,82;2842,3
02.04.2023;14;-207,231;355,811;74,29;-281,521;-0,086;471740,86;-914840;3846,97;2263,6;2273,02;3319,6;1193,16;3846,97;2842,3
02.04.2023;15;-301,042;402,06;50,509;-351,551;-0,079;1192223,98;-2136410,31;6644,33;3948,02;3958,55;5279,4;1245,8;6644,33;2842,3
02.04.2023;16;-259,092;393,116;67,012;-326,104;-0,112;633873,44;-1417095,35;4847,3;2441,78;2445,54;3737,5;1418,99;4847,3;2842,3
02.04.2023;17;-192,693;404,527;105,917;-298,61;-0,08;1985881,71;-1985880,38;10293,6;10271,17;10293,6;42713,8;1782,05;28361,81;2842,3
02.04.2023;18;-215,003;397,447;91,222;-306,225;-0,073;1234607,69;-2237578,79;8999,31;5681,03;5724,03;7816,8;2461,96;8999,31;2842,3
02.04.2023;19;-91,492;370,194;139,351;-230,843;-0,08;398538,64;-511079,43;4258,1;3386,22;3770,57;3754,9;2862,17;4258,1;2842,3
02.04.2023;20;-40,341;293,819;126,739;-167,08;-0,076;298203,78;-560716,63;6877,27;4642,12;5306,08;6655,4;3446,47;6877,27;2842,3
02.04.2023;21;-63,763;256,183;96,21;-159,973;-0,044;352625,64;-372858,15;4979,39;4404,01;4852,91;4628,7;3377,59;4979,39;2842,3
02.04.2023;22;-19,452;226,998;103,773;-123,225;-0,065;112587,43;-150906,65;4206,88;3541,25;3895,91;4099,9;3415,33;4206,88;2842,3
02.04.2023;23;-17,296;183,974;83,339;-100,635;-0,075;136305,34;-157404,74;3422,5;2244,07;3212,83;3422,5;2998,39;2508,22;2842,3
02.04.2023;24;-52,321;170,919;59,299;-111,62;-0,067;413247,1;-681507,93;8759,4;4995,3;6356,05;8759,4;3204,58;6185,86;2842,3
03.04.2023;1;7,994;133,63;70,812;-62,818;-0,064;36655,44;-127837,19;-5,9;2028,39;1281,75;-5,9;2031,49;781,92;2836,2
03.04.2023;2;-82,361;167,103;42,371;-124,732;-0,075;311263,88;-382293,79;4218,88;3397,03;3649,41;3765,9;2656,53;4218,88;2836,2
03.04.2023;3;-61,215;187,163;62,974;-124,189;-0,07;278492,54;-313250,2;4649,18;4194,22;4369,3;4389,6;2826,42;4649,18;2836,2
03.04.2023;4;-63,713;177,403;56,845;-120,558;-0,075;61729,04;-343606,72;3365,8;1093,63;1027,69;3365,8;2748,64;1937,52;2836,2
03.04.2023;5;-139,65;260,736;60,543;-200,193;-0,099;368479,73;-722205,72;4400,77;2622,89;2633,84;4197,6;2747,94;4400,77;2836,2
03.04.2023;6;-107,607;283,137;87,765;-195,372;-0,068;384996,7;-608748,66;4570,8;3238,85;3425,53;4570,8;3058,04;4405,03;2836,2
03.04.2023;7;-114,79;327,216;106,213;-221,003;-0,071;574294,32;-793147,13;5796,14;4592,82;4805,86;5684,2;3613,36;5796,14;2836,2
03.04.2023;8;-29,487;215,807;93,16;-122,647;-0,07;298673,53;-631548,77;9554,07;5798,94;6839,97;9391,9;4425,08;9554,07;2836,2
03.04.2023;9;117,989;213,689;165,839;-47,85;-0,055;-195798,7;-113534,65;-198,3;1685,45;1666,96;-198,3;3726,56;901,33;2836,2
03.04.2023;10;170,129;365,771;267,95;-97,821;-0,051;-68590,46;-212936,94;-496,9;815,7;553,77;-496,9;3196,05;-288,85;2449,5
03.04.2023;11;-41,339;413,379;186,02;-227,359;-0,063;110920,22;-282650,23;3104,6;2275,07;2349,27;3104,6;2702,94;2992,36;2449,5
03.04.2023;12;-135,166;335,948;100,391;-235,557;-0,074;629434,66;-859408,73;5428;4175,62;4451,7;5428;2887,96;5424,81;2449,5
03.04.2023;13;-21,55;287,828;133,139;-154,689;-0,075;125754,43;-417972,58;6383,32;4277,16;4494,25;6264,8;2560,44;6383,32;2449,5
03.04.2023;14;-8,098;295,414;143,658;-151,756;-0,076;208647,65;-291572,8;8029,83;6452,84;7483,39;7987,2;2599,32;8029,83;2449,5
03.04.2023;15;-31,787;217,205;92,709;-124,496;-0,048;77115,47;-359000,29;4461,52;2118,9;2197,31;4286,7;2456,17;4461,52;2449,5
03.04.2023;16;-81,856;260,002;89,073;-170,929;-0,035;171205,47;-416773,29;3511,6;2059,67;2074,93;3511,6;2435,76;2802,4;2449,5
03.04.2023;17;-59,294;216,402;78,554;-137,848;-0,07;215466,43;-364335,93;4329,6;2959,63;3249,64;4329,6;2679,67;3857,61;2449,5
03.04.2023;18;52,969;194,539;123,754;-70,785;-0,064;-14427,21;-195758,97;-1617,8;-62,87;80,61;-1617,8;2479,85;-892,79;2449,5
03.04.2023;19;-51,989;223,755;85,883;-137,872;-0,06;344080,9;-1143246,03;11735,7;5528,2;5939,27;11735,7;3376,4;6253,03;2449,5
03.04.2023;20;11,057;140,589;75,823;-64,766;-0,058;21231,91;-295215,47;-317,1;4186,95;3296,36;-317,1;3474,4;1090,6;2449,5
03.04.2023;21;41,453;199,567;120,51;-79,057;-0,042;18286,28;-164682,48;-440,18;1412,1;774,62;-295,1;3405,85;-440,18;2449,5
03.04.2023;22;9,978;181,442;95,71;-85,732;-0,057;67401,05;-115525,61;427,97;1825,3;930,78;462,9;3038,78;427,97;2449,5
03.04.2023;23;-23,393;162,077;69,342;-92,735;-0,045;92530,56;-100876,96;3290,06;2945,21;3200,05;3161,4;3282,07;3290,06;2449,5
03.04.2023;24;9,402;137,036;73,219;-63,817;-0,061;42826,18;-139808,07;-381,5;1753,06;943,04;-348,6;2406,03;-381,5;2449,5
04.04.2023;1;-0,088;161,986;80,949;-81,037;-0,089;42508,07;-192610,68;5452,88;3079,4;3600,6;5452,4;2910,04;5452,88;2915,8
04.04.2023;2;-34,867;135,213;50,173;-85,04;-0,059;149416,78;-170790,88;4089,76;3527,84;3838,41;3898;2848,35;4089,76;2915,8
04.04.2023;3;-25,048;74,87;24,911;-49,959;-0,052;67612,97;-87586,53;2807,16;2113,78;2407,36;2669,4;2770,05;2807,16;2915,8
04.04.2023;4;3,561;129,949;66,755;-63,194;-0,061;37039,34;-1001510,96;-12980,36;2136,39;1467,57;-12967,9;2249,48;-12980,36;2915,8
04.04.2023;5;-56,138;146,966;45,414;-101,552;-0,056;186403,29;-477503,55;6066;3049,96;3199,48;6066;2829,51;4354,35;2915,8
04.04.2023;6;-4,097;147,917;71,91;-76,007;-0,083;522609,71;-231596,16;5590,43;2688,3;9419,2;5567,9;2876,84;5590,43;2915,8
04.04.2023;7;5,982;129,016;67,499;-61,517;-0,07;301826,08;-197911,16;-1346,53;1739,71;-2886,03;-1325,6;3248,73;-1346,53;2915,8
04.04.2023;8;9,162;139,046;74,104;-64,942;-0,096;106009,33;-179152,89;0;2758,66;987,03;0;4027,78;2325,13;2505,9
